שנה,קוד רמה 1,שם רמה 1,קוד רמה 2,שם רמה 2,קוד סוג סעיף,שם סוג סעיף,קוד סעיף,שם סעיף,קוד תחום,שם תחום,קוד תכנית,שם תכנית,קוד תקנה,שם תקנה,קוד מיון רמה 1,שם מיון רמה 1,קוד מיון רמה 2,שם מיון רמה 2,הוצאה/הכנסה,פשח,הוצאה נטו,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142003,הוצאות הבחירות לכנסת,14200302,הוצאות קורונה,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142003,הוצאות הבחירות לכנסת,14200307,כח אדם בוועדות בחירות אזוריות,3,העברות,29,שכר עקיף,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142004,הוצאות הבחירות לכנסת,14200401,הוצאות כלליות,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142004,הוצאות הבחירות לכנסת,14200404,רזרבה לועדת הבחירות,2,קניות,173,רזרבה,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142004,הוצאות הבחירות לכנסת,14200407,כח אדם בוועדות בחירות אזוריות,3,העברות,29,שכר עקיף,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1420,הוצאות הבחירות לכנסת,142004,הוצאות הבחירות לכנסת,14200409,השתתפויות בין משרדי ממשלה,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,13,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1490,רזרבות,149001,רזרבה להתייקרויות +,14900101,רזרבה להתיקרויות העברות,3,העברות,36,רזרבה,הוצאה,0,3840,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1490,רזרבות,149001,רזרבה להתייקרויות +,14900102,רזרבה ליעדים פיסקליים,2,קניות,173,רזרבה,הוצאה,0,645,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1490,רזרבות,149001,רזרבה להתייקרויות +,14900103,רזרבה להתיקרויות שכר,1,שכר,104,רזרבה,הוצאה,0,771,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,46,משרדים נוספים,1,תקציב רגיל,14,בחירות ומימון מפלגות,1499,חשבון מעבר,149999,חשבון מעבר,14999999,חשבון מעבר,28,חשבונות מעבר,95,חשבונות מעבר,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010101,השתתפות בתקציב המועצות הדתיות,3,העברות,31,מוצרים ציבוריים,הוצאה,0,221334,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010102,רזרבת שר,3,העברות,31,מוצרים ציבוריים,הוצאה,0,8668,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010103,השתתפות בשכר במועצות דתיות ואזוריות,3,העברות,31,מוצרים ציבוריים,הוצאה,0,117724,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010104,הדרכה במועצות הדתיות,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010106,מיזמים במועצות הדתיות,3,העברות,31,מוצרים ציבוריים,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010109,הלוואות למועצות הדתיות,3,העברות,31,מוצרים ציבוריים,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220101,מועצות דתיות,22010114,רזרבה לתקציב התאמות  2019,2,קניות,173,רזרבה,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010201,תמיכות,3,העברות,35,תמיכות לפי סעיף 3א,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010202,פיקוח ובקרה,2,קניות,33,קניות בארץ,הוצאה,0,1004,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010204,פעולות מכספי האפוטרופוס הכללי,3,העברות,31,מוצרים ציבוריים,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010207,המנהלת לזהות יהודית,3,העברות,31,מוצרים ציבוריים,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010212,תמיכה בהקמת מוסדות דת המשכי,3,העברות,31,מוצרים ציבוריים,הוצאה,0,2576,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010213,הקמת מוסדות דת שוטף,3,העברות,31,מוצרים ציבוריים,הוצאה,0,20715,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010215,המרכז למקומות קדושים,3,העברות,31,מוצרים ציבוריים,הוצאה,0,3070,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010218,תפעול קבר הרשבי,2,קניות,33,קניות בארץ,הוצאה,0,2447,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010219,הילולת קבר הרשבי,2,קניות,33,קניות בארץ,הוצאה,0,1425,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010220,רזרבה לתקציב התאמות  2019,2,קניות,173,רזרבה,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220102,תמיכה בשירותי דת,22010221,פיתוח מקומות קדושים,3,העברות,31,מוצרים ציבוריים,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010301,תקציב מועצות בתי עלמין,3,העברות,31,מוצרים ציבוריים,הוצאה,0,3091,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010303,פיתוח בתי עלמין,3,העברות,31,מוצרים ציבוריים,הוצאה,0,426,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010307,תמיכה בקבורה אזרחית,3,העברות,35,תמיכות לפי סעיף 3א,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010308,תמיכה במערת המכפלה,3,העברות,31,מוצרים ציבוריים,הוצאה,0,672,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010311,קבורה רוויה,3,העברות,31,מוצרים ציבוריים,הוצאה,0,6431,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010312,רזרבה לתקציב התאמות  2019,2,קניות,173,רזרבה,הוצאה,0,14283,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010313,קבורה בחירום רכש,2,קניות,33,קניות בארץ,הוצאה,0,154,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220103,בתי עלמין,22010314,קבורה קורונה,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010501,שיא כוח אדם,1,שכר,30,שכר בארץ,הוצאה,0,17254,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010502,עבודה בלתי צמיתה,1,שכר,30,שכר בארץ,הוצאה,0,4216,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010503,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,3186,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010504,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,1377,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010505,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,473,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010506,סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,817,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010507,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,231,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010508,השתתפות במנהל הדיור,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,2205,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010509,השתתפות במנהל הרכב,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,818,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010510,תפעול,2,קניות,33,קניות בארץ,הוצאה,0,3989,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010513,הוצאות מחשוב,2,קניות,33,קניות בארץ,הוצאה,0,1106,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010515,פרויקט מחשוב מועצות דתיות,2,קניות,33,קניות בארץ,הוצאה,0,4992,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010518,רזרבה לתקציב התאמות  2019,2,קניות,173,רזרבה,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010520,רכב הערכות לשינויים,1,שכר,30,שכר בארץ,הוצאה,0,407,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010521,שעות נוספות הערכות לשינויים,1,שכר,30,שכר בארץ,הוצאה,0,404,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220105,שכר ותפעול,22010522,כוננות הערכות לשינויים,1,שכר,30,שכר בארץ,הוצאה,0,68,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220108,רזרבה,22010801,רזרבה ליעדים פיסקליים,2,קניות,173,רזרבה,הוצאה,0,2245,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220108,רזרבה,22010802,רזרבה להתיקרויות העברות,3,העברות,36,רזרבה,הוצאה,0,16049,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220108,רזרבה,22010803,רזרבה להתיקרויות שכר,1,שכר,104,רזרבה,הוצאה,0,8324,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2201,המשרד לשירותי דת,220108,רזרבה,22010804,עתודה להסכם קואליציוני,2,קניות,173,רזרבה,הוצאה,0,68000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020101,שיא כוח אדם,1,שכר,30,שכר בארץ,הוצאה,0,12786,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020102,עבודה בלתי צמיתה,1,שכר,30,שכר בארץ,הוצאה,0,1491,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020103,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,1040,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020104,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,115,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020105,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,385,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020106,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,890,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020107,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,1793,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020109,הוצאות תפעול,2,קניות,33,קניות בארץ,הוצאה,0,6974,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020111,השתתפות במנהל הדיור,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,2053,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020113,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,1529,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020114,ברית מילה לעולים חדשים,3,העברות,31,מוצרים ציבוריים,הוצאה,0,459,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020115,השתתפות במנהל הרכב,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,303,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020118,תפעול בחינות,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020119,רזרבה לתקציב התאמות  2019,2,קניות,173,רזרבה,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020120,דמי שימוש,2,קניות,33,קניות בארץ,הוצאה,0,38,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020122,מכרז שמיטה,2,קניות,33,קניות בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020123,שיא כח אדם לכשרות,1,שכר,30,שכר בארץ,הוצאה,0,1388,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020124,סטודנטים לטיפול מיוחד,1,שכר,30,שכר בארץ,הוצאה,0,242,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2202,הרבנות הראשית,220201,הרבנות הראשית,22020125,שכר עידוד לכשרות,1,שכר,30,שכר בארץ,הוצאה,0,55,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030101,שיא כוח אדם,1,שכר,30,שכר בארץ,הוצאה,0,36026,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030103,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,1966,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030104,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,578,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030105,שכר עידוד,1,שכר,30,שכר בארץ,הוצאה,0,2679,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030106,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,5063,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030107,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,3264,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030108,שעות העסקה - סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,927,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030109,סופרי גיטין,1,שכר,30,שכר בארץ,הוצאה,0,216,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030110,השתתפות במנהל הרכב,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,393,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030111,השתתפות במנהל הדיור,19,העברות  פנים תקציביות,300,השתתפויות,הוצאה,0,9000,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030112,הוצאות תפעול,2,קניות,33,קניות בארץ,הוצאה,0,20410,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030113,דמי שימוש ממשלתיים,2,קניות,33,קניות בארץ,הוצאה,0,852,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030115,פעולות,2,קניות,33,קניות בארץ,הוצאה,0,226,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030118,הוצאות מחשוב,2,קניות,33,קניות בארץ,הוצאה,0,8724,,,,,,,,,,,,,,,,,
2022,4,משרדי מטה,47,שירותי דת,1,תקציב רגיל,22,המשרד לשירותי דת,2203,בתי הדין הרבניים,220301,בתי הדין הרבניים,22030122,שיא כוח אדם - דיינים,1,שכר,30,שכר בארץ,הוצאה,0,100432,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010101,שיא כח אדם,1,שכר,30,שכר בארץ,הוצאה,0,34466,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010103,שעות נוספות,1,שכר,30,שכר בארץ,הוצאה,0,3450,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010104,שכר עידוד,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010105,הוצאות פרישה,1,שכר,30,שכר בארץ,הוצאה,0,0,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010107,כוננויות,1,שכר,30,שכר בארץ,הוצאה,0,259,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010108,שכר שליחים,1,שכר,185,"שכר בחו""ל",הוצאה,0,8235,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010109,החזר הוצאות רכב,1,שכר,30,שכר בארץ,הוצאה,0,5032,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370101,שכר,37010111,העסקת סטודנטים,1,שכר,30,שכר בארץ,הוצאה,0,2355,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370102,מנהלה,37010201,פעולות כלליות בתיירות,2,קניות,33,קניות בארץ,הוצאה,0,604,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370102,מנהלה,37010202,"פעולות רווחה, השתלמויות ודוברות",2,קניות,33,קניות בארץ,הוצאה,0,1564,,,,,,,,,,,,,,,,,
2022,5,ענפי משק,51,תיירות,1,תקציב רגיל,37,משרד התיירות,3701,מינהל ושירותים כלליים,370102,מנהלה,37010205,"נסיעות לחו""ל",2,קניות,198,"קניות בחו""ל",הוצאה,0,897,,,,,,,,,,,,,,,,,
